F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2
0.6349,0.0001775,0.000746829,0.004741,89.26,0.000604749,0.001774,0.003023493,0.00042783,0.0000288,0.003295,0.886,0.0000776,0.02546,0.9365
0.6349,0.0001775,0.001060073,0.004741,89.26,0.000690515,0.001774,0.003763648,0.000403389,0.0000407,0.003322,0.8231,0.0001257,0.02597,0.8568
0.6349,0.0001775,0.000734532,0.004741,89.26,0.000796249,0.001774,0.001653583,0.000275399,0.0000358,0.003447,0.8484,0.00008972,0.0254,0.9137
0.6349,0.0001775,0.000646203,0.004741,89.26,0.000705022,0.001774,0.002457112,0.000446345,0.0000396,0.003521,0.8359,0.0000752,0.02264,0.9224
0.6349,0.0001775,0.000853389,0.004741,89.26,0.000765254,0.001774,0.003418209,0.000463046,0.0000392,0.003526,0.8353,0.00009098,0.02699,0.9064
0.6349,0.0001775,0.000924277,0.004741,89.26,0.000650349,0.001774,0.003121051,0.000376067,0.000037,0.00351,0.8469,0.0001333,0.02837,0.8645
0.6349,0.0001775,0.00101339,0.004741,89.26,0.000715317,0.001774,0.003688499,0.000420544,0.0000403,0.003518,0.8327,0.0001276,0.02492,0.8707
0.6349,0.0001775,0.000469731,0.004741,89.26,0.000728848,0.001774,0.003123523,0.000464636,0.0000367,0.003638,0.8513,0.0000798,0.0229,0.9127
0.6349,0.0001775,0.000869109,0.004741,89.26,0.000684752,0.001774,0.002324901,0.000284866,0.0000401,0.003483,0.8333,0.0001906,0.02723,0.7974
0.6349,0.0001775,0.00085234,0.004741,89.26,0.000704138,0.001774,0.003136961,0.000426023,0.0000396,0.003778,0.8432,0.0001544,0.02425,0.8202
0.6349,0.0001775,0.000733592,0.004741,89.26,0.000684759,0.001774,0.002298907,0.000350453,0.000036,0.003481,0.8522,0.0001197,0.02532,0.8619
0.6349,0.0001775,0.000730097,0.004741,89.26,0.000586646,0.001774,0.002446712,0.000330433,0.0000333,0.00341,0.8626,0.000113,0.02472,0.8826
0.6349,0.0001775,0.001584108,0.004741,89.26,0.000657633,0.001774,0.004820416,0.000407643,0.0000426,0.003669,0.8272,0.0001714,0.0262,0.8105
0.6349,0.0001775,0.000655577,0.004741,89.26,0.000742891,0.001774,0.003230184,0.000447135,0.0000357,0.003664,0.8605,0.00005225,0.0234,0.9715
0.6349,0.0001775,0.001023025,0.004741,89.26,0.000695728,0.001774,0.003331051,0.000491184,0.0000355,0.003587,0.8566,0.0001897,0.02473,0.8033
0.6349,0.0001775,0.00097171,0.004741,89.26,0.000664355,0.001774,0.003299748,0.000349446,0.0000379,0.003444,0.84,0.00006728,0.0257,0.9568
0.6349,0.0001775,0.000772231,0.004741,89.26,0.000749855,0.001774,0.002610822,0.000406474,0.0000377,0.003489,0.8404,0.00005942,0.02336,0.9688
0.6349,0.0001775,0.001327506,0.004741,89.26,0.000705541,0.001774,0.003570528,0.000394008,0.0000397,0.003573,0.8352,0.0001151,0.02476,0.8565
0.6349,0.0001775,0.000739843,0.004741,89.26,0.000761176,0.001774,0.002254562,0.00033829,0.0000423,0.003843,0.8341,0.0001189,0.02453,0.8541
0.6349,0.0001775,0.000834652,0.004741,89.26,0.000617013,0.001774,0.00382478,0.000414764,0.0000264,0.003094,0.8932,0.00008131,0.02309,0.9175
0.6349,0.0001775,0.000906204,0.004741,89.26,0.000763433,0.001774,0.003118973,0.000419336,0.000038,0.00348,0.8392,0.00006282,0.02611,0.9816
0.6349,0.0001775,0.000889187,0.004741,89.26,0.000751622,0.001774,0.002858657,0.00043895,0.0000457,0.003692,0.818,0.0001343,0.02593,0.8377
0.6349,0.0001775,0.001001557,0.004741,89.26,0.000724566,0.001774,0.002688752,0.000512846,0.0000314,0.003505,0.8756,0.0000768,0.02586,0.9377
0.6349,0.0001775,0.000988127,0.004741,89.26,0.000658579,0.001774,0.002600813,0.000331076,0.0000389,0.003651,0.8428,0.0001842,0.02464,0.8046
0.6349,0.0001775,0.000585466,0.004741,89.26,0.000887804,0.001774,0.002306321,0.000367672,0.0000382,0.003736,0.8457,0.0001222,0.02353,0.8571
0.6349,0.0001775,0.001048444,0.004741,89.26,0.000748218,0.001774,0.003661481,0.000386418,0.0000298,0.003301,0.8827,0.00007403,0.02319,0.9265
0.6349,0.0001775,0.000995155,0.004741,89.26,0.000739776,0.001774,0.003178997,0.000373796,0.0000336,0.003277,0.8562,0.0001053,0.02444,0.8922
0.6349,0.0001775,0.000816368,0.004741,89.26,0.000712418,0.001774,0.002743882,0.000375105,0.0000278,0.003267,0.8931,0.00005787,0.02338,0.9638
0.6349,0.0001775,0.000622956,0.004741,89.26,0.000662088,0.001774,0.002930655,0.000381757,0.0000305,0.003466,0.8818,0.00008419,0.02302,0.9069
0.6349,0.0001775,0.000520492,0.004741,89.26,0.000722034,0.001774,0.002147109,0.000327556,0.0000359,0.003394,0.8489,0.00005654,0.02623,0.9796
0.6349,0.0001775,0.000768923,0.004741,89.26,0.00064638,0.001774,0.00269119,0.000454298,0.0000344,0.003415,0.8568,0.0001016,0.02342,0.8956
0.6349,0.0001775,0.000957327,0.004741,89.26,0.000661873,0.001774,0.003295048,0.000418897,0.0000418,0.003659,0.8304,0.00009666,0.0229,0.881
0.6349,0.0001775,0.000996611,0.004741,89.26,0.000736874,0.001774,0.003246512,0.000380595,0.0000388,0.003426,0.8339,0.000053,0.02461,0.9841
0.6349,0.0001775,0.000520645,0.004741,89.26,0.000796122,0.001774,0.002852975,0.000466115,0.0000342,0.003455,0.8629,0.0001396,0.02317,0.8311
0.6349,0.0001775,0.001083218,0.004741,89.26,0.00073436,0.001774,0.003388765,0.000348881,0.0000385,0.003519,0.8397,0.0001359,0.02523,0.8475
0.6349,0.0001775,0.000464856,0.004741,89.26,0.000668563,0.001774,0.001922087,0.00035487,0.000031,0.003228,0.8696,0.0001014,0.02262,0.8738
0.6349,0.0001775,0.000906682,0.004741,89.26,0.000734923,0.001774,0.003256785,0.000381278,0.0000377,0.00337,0.8371,0.0001314,0.02213,0.8491
0.6349,0.0001775,0.000863938,0.004741,89.26,0.000711375,0.001774,0.00261144,0.000329991,0.0000393,0.003531,0.8334,0.00005523,0.02704,0.9895
0.6349,0.0001775,0.000583332,0.004741,89.26,0.000660784,0.001774,0.002499205,0.000336395,0.0000388,0.003457,0.8333,0.0000578,0.02295,0.9554
0.6349,0.0001775,0.000756296,0.004741,89.26,0.000671792,0.001774,0.002600285,0.00040711,0.0000308,0.00332,0.8752,0.0000929,0.02386,0.8946
0.6349,0.0001775,0.000618389,0.004741,89.26,0.000835204,0.001774,0.002986032,0.000415304,0.0000366,0.003646,0.8523,0.0001062,0.0269,0.8908
0.6349,0.0001775,0.000942907,0.004741,89.26,0.000702409,0.001774,0.00364396,0.000425054,0.0000307,0.003231,0.8685,0.00004791,0.02511,0.9906
0.6349,0.0001775,0.000922605,0.004741,89.26,0.000729194,0.001774,0.00316309,0.000365503,0.0000355,0.003464,0.8533,0.0001211,0.02517,0.8688
0.6349,0.0001775,0.001068082,0.004741,89.26,0.000862648,0.001774,0.00311364,0.000347013,0.0000336,0.003299,0.8568,0.0002205,0.02264,0.7737
0.6349,0.0001775,0.000800409,0.004741,89.26,0.000654928,0.001774,0.003047365,0.000425896,0.0000349,0.00354,0.8574,0.0000721,0.02344,0.9433
0.6349,0.0001775,0.000688173,0.004741,89.26,0.000739334,0.001774,0.003027566,0.000381218,0.0000321,0.00358,0.8769,0.0001336,0.02509,0.831
0.6349,0.0001775,0.000920593,0.004741,89.26,0.000641964,0.001774,0.003684393,0.000492143,0.0000319,0.003395,0.8733,0.00008159,0.02108,0.9036
0.6349,0.0001775,0.001098764,0.004741,89.26,0.000759549,0.001774,0.003017031,0.00034916,0.0000364,0.003487,0.8517,0.0001018,0.02323,0.8869
0.6349,0.0001775,0.000826349,0.004741,89.26,0.000664523,0.001774,0.002554803,0.000296088,0.0000376,0.003646,0.8454,0.0001999,0.02457,0.7948
0.6349,0.0001775,0.000839218,0.004741,89.26,0.000799855,0.001774,0.003967113,0.000382761,0.0000272,0.003395,0.8991,0.00009603,0.023,0.8888
0.6349,0.0001775,0.0008588,0.004741,89.26,0.000726767,0.001774,0.003128842,0.000374312,0.0000367,0.003467,0.8478,0.0001325,0.02276,0.8397
0.6349,0.0001775,0.000954217,0.004741,89.26,0.000638985,0.001774,0.002633342,0.000411296,0.0000354,0.003628,0.8552,0.00006628,0.02446,0.9541
0.6349,0.0001775,0.000789834,0.004741,89.26,0.000691737,0.001774,0.002356234,0.000327798,0.000035,0.003523,0.8597,0.00007587,0.02606,0.9321
0.6349,0.0001775,0.000605009,0.004741,89.26,0.000685037,0.001774,0.002428144,0.00037865,0.0000357,0.003416,0.851,0.00008734,0.02403,0.8991
0.6349,0.0001775,0.000422659,0.004741,89.26,0.000741435,0.001774,0.002531089,0.000431515,0.0000375,0.003713,0.8531,0.00009033,0.02484,0.9023
0.6349,0.0001775,0.000458329,0.004741,89.26,0.000778464,0.001774,0.002739748,0.000425449,0.0000421,0.003682,0.8291,0.00009053,0.02686,0.8927
0.6349,0.0001775,0.000863484,0.004741,89.26,0.00057493,0.001774,0.002218641,0.000295335,0.0000327,0.003527,0.8685,0.0001471,0.02281,0.8311
0.6349,0.0001775,0.000733918,0.004741,89.26,0.000773834,0.001774,0.002135784,0.000324585,0.0000345,0.003469,0.8565,0.00008389,0.02404,0.9157
0.6349,0.0001775,0.000687528,0.004741,89.26,0.000774892,0.001774,0.003575133,0.000450186,0.0000398,0.003435,0.8329,0.0001559,0.02919,0.8429
0.6349,0.0001775,0.00099445,0.004741,89.26,0.000693488,0.001774,0.003176764,0.000390645,0.0000403,0.003505,0.8329,0.00009139,0.02591,0.9221
0.6349,0.0001775,0.001082174,0.004741,89.26,0.000914235,0.001774,0.003342923,0.000378649,0.0000348,0.003577,0.8618,0.0001041,0.0257,0.889
0.6349,0.0001775,0.001243477,0.004741,89.26,0.000675352,0.001774,0.003674099,0.000373072,0.0000351,0.003337,0.8539,0.00008846,0.02438,0.8999
0.6349,0.0001775,0.001336674,0.004741,89.26,0.000604425,0.001774,0.003988676,0.00036085,0.0000349,0.003661,0.8648,0.0001899,0.02328,0.7906
0.6349,0.0001775,0.000902089,0.004741,89.26,0.000586326,0.001774,0.003405751,0.000370558,0.0000352,0.003512,0.8559,0.00008767,0.02643,0.9052
0.6349,0.0001775,0.000659525,0.004741,89.26,0.000692764,0.001774,0.002734629,0.000374018,0.000039,0.003626,0.8382,0.0001968,0.02371,0.7892
0.6349,0.0001775,0.000578336,0.004741,89.26,0.00078559,0.001774,0.002998785,0.000432384,0.0000397,0.003453,0.8297,0.0001035,0.02332,0.8838
0.6349,0.0001775,0.001186052,0.004741,89.26,0.00077083,0.001774,0.003538835,0.000416544,0.000045,0.003737,0.8196,0.000141,0.02565,0.8421
0.6349,0.0001775,0.000852397,0.004741,89.26,0.000753233,0.001774,0.002601862,0.000398929,0.0000313,0.003324,0.8698,0.00007071,0.02426,0.9333
0.6349,0.0001775,0.001111341,0.004741,89.26,0.000699483,0.001774,0.003593032,0.000373164,0.0000385,0.003505,0.8384,0.0001296,0.02593,0.8431
0.6349,0.0001775,0.000590098,0.004741,89.26,0.000728545,0.001774,0.002816374,0.000411766,0.0000315,0.003493,0.8731,0.0001288,0.02359,0.8462
0.6349,0.0001775,0.000722548,0.004741,89.26,0.000678416,0.001774,0.003072901,0.000423142,0.000042,0.003555,0.8263,0.00009411,0.02563,0.9129
0.6349,0.0001775,0.000715914,0.004741,89.26,0.000680632,0.001774,0.002894993,0.000395973,0.000036,0.003561,0.8555,0.0001166,0.02484,0.8648
0.6349,0.0001775,0.000727757,0.004741,89.26,0.000684296,0.001774,0.003446448,0.000415452,0.0000428,0.003657,0.8277,0.0001052,0.02638,0.8942
0.6349,0.0001775,0.000888057,0.004741,89.26,0.000808411,0.001774,0.002948666,0.000366629,0.000034,0.003538,0.8651,0.0001358,0.02139,0.8459
0.6349,0.0001775,0.000875805,0.004741,89.26,0.000719157,0.001774,0.002784625,0.000387934,0.0000446,0.00358,0.8131,0.0001109,0.02513,0.8874
0.6349,0.0001775,0.000669292,0.004741,89.26,0.000782587,0.001774,0.002770578,0.00042889,0.0000311,0.003462,0.8808,0.0001405,0.02658,0.8507
0.6349,0.0001775,0.001053792,0.004741,89.26,0.000644978,0.001774,0.005003212,0.000468111,0.0000303,0.003218,0.8709,0.00007658,0.02272,0.9264
0.6349,0.0001775,0.000909014,0.004741,89.26,0.000739343,0.001774,0.003162828,0.000326471,0.0000387,0.003822,0.8505,0.0001275,0.02551,0.86
0.6349,0.0001775,0.001145608,0.004741,89.26,0.000589199,0.001774,0.004695016,0.000438502,0.000033,0.003348,0.8639,0.00007868,0.02462,0.9216
0.6349,0.0001775,0.000488429,0.004741,89.26,0.000781034,0.001774,0.002933617,0.000469658,0.0000342,0.003353,0.8557,0.00005854,0.0241,0.9797
0.6349,0.0001775,0.000760438,0.004741,89.26,0.000564492,0.001774,0.003186562,0.000377097,0.0000383,0.003721,0.8479,0.0001529,0.02319,0.8294
0.6349,0.0001775,0.00057446,0.004741,89.26,0.000709993,0.001774,0.002567717,0.000425805,0.0000343,0.003519,0.8637,0.00009767,0.02589,0.9045
0.6349,0.0001775,0.000626236,0.004741,89.26,0.00066559,0.001774,0.002984022,0.000386502,0.0000289,0.003199,0.8784,0.0001067,0.02447,0.8832
0.6349,0.0001775,0.000850353,0.004741,89.26,0.000667867,0.001774,0.002790665,0.000349429,0.0000363,0.003564,0.8543,0.00007643,0.02411,0.924
0.6349,0.0001775,0.000771377,0.004741,89.26,0.000616301,0.001774,0.002102324,0.000299408,0.0000389,0.003656,0.8436,0.00008665,0.02532,0.9129
0.6349,0.0001775,0.000795579,0.004741,89.26,0.000769459,0.001774,0.003243609,0.000435488,0.0000333,0.003269,0.8573,0.00009821,0.02569,0.8924
0.6349,0.0001775,0.000501936,0.004741,89.26,0.000694671,0.001774,0.002451966,0.000450147,0.0000324,0.003279,0.8656,0.0001104,0.02464,0.8865
0.6349,0.0001775,0.000965468,0.004741,89.26,0.000840333,0.001774,0.00435266,0.000456593,0.0000307,0.003408,0.8795,0.000097,0.02366,0.8936
0.6349,0.0001775,0.001049622,0.004741,89.26,0.000792562,0.001774,0.003677309,0.00039457,0.0000334,0.003477,0.8636,0.0001708,0.02335,0.8047
0.6349,0.0001775,0.00057362,0.004741,89.26,0.000704884,0.001774,0.003198936,0.00054993,0.0000376,0.003599,0.8473,0.000105,0.02453,0.8705
0.6349,0.0001775,0.000842544,0.004741,89.26,0.000666001,0.001774,0.00310348,0.000362889,0.0000363,0.003593,0.8529,0.0001188,0.02524,0.8659
0.6349,0.0001775,0.001114185,0.004741,89.26,0.00073789,0.001774,0.004075681,0.00040244,0.0000384,0.003564,0.8442,0.0001526,0.02382,0.8339
0.6349,0.0001775,0.000868814,0.004741,89.26,0.000801749,0.001774,0.002815389,0.00037646,0.0000384,0.003613,0.8442,0.0001184,0.02723,0.8692
0.6349,0.0001775,0.000646769,0.004741,89.26,0.000742442,0.001774,0.002485464,0.000393542,0.0000333,0.003221,0.8568,0.0001147,0.02475,0.871
0.6349,0.0001775,0.000621584,0.004741,89.26,0.000790703,0.001774,0.002339593,0.000405188,0.000038,0.003517,0.8378,0.0001346,0.02408,0.8526
0.6349,0.0001775,0.001109598,0.004741,89.26,0.000648545,0.001774,0.003909962,0.000386375,0.0000346,0.003453,0.858,0.0000996,0.02395,0.8885
0.6349,0.0001775,0.000715301,0.004741,89.26,0.000724994,0.001774,0.002471649,0.00033772,0.0000361,0.003506,0.8514,0.00007227,0.02811,0.9519
0.6349,0.0001775,0.000919504,0.004741,89.26,0.000775596,0.001774,0.003650713,0.000436653,0.0000327,0.003444,0.8658,0.0001058,0.02327,0.8851
0.6349,0.0001775,0.0006618,0.004741,89.26,0.000787403,0.001774,0.002522346,0.000346012,0.0000394,0.003582,0.8381,0.0001409,0.02551,0.8463
0.6349,0.0001775,0.001176469,0.004741,89.26,0.000648075,0.001774,0.004254044,0.000434792,0.0000389,0.003535,0.8414,0.00006991,0.02688,0.9403
0.6349,0.0001775,0.000784805,0.004741,89.26,0.0006049,0.001774,0.002546305,0.000375414,0.0000382,0.003569,0.8412,0.00009439,0.02505,0.8919
0.6349,0.0001775,0.001024242,0.004741,89.26,0.000856913,0.001774,0.00338378,0.000423599,0.0000442,0.003668,0.8188,0.00008228,0.02485,0.9215
0.6349,0.0001775,0.000990156,0.004741,89.26,0.000739764,0.001774,0.002386176,0.000362541,0.000035,0.003458,0.8544,0.00009752,0.02599,0.899
0.6349,0.0001775,0.000783447,0.004741,89.26,0.000732424,0.001774,0.0032464,0.000480814,0.0000389,0.003474,0.8379,0.00008201,0.02343,0.9136
0.6349,0.0001775,0.000728912,0.004741,89.26,0.000701057,0.001774,0.003262114,0.000497444,0.0000386,0.003532,0.841,0.0001251,0.02345,0.8465
0.6349,0.0001775,0.000958605,0.004741,89.26,0.000631758,0.001774,0.003318988,0.00038017,0.0000387,0.003763,0.8467,0.00007205,0.0245,0.9336
0.6349,0.0001775,0.000804057,0.004741,89.26,0.000595473,0.001774,0.002726726,0.000480686,0.0000347,0.003233,0.8474,0.0001294,0.02474,0.8605
0.6349,0.0001775,0.0006613,0.004741,89.26,0.000713575,0.001774,0.00294654,0.000391719,0.0000308,0.003613,0.8838,0.0001106,0.02601,0.8785
0.6349,0.0001775,0.000907322,0.004741,89.26,0.00074011,0.001774,0.003951647,0.000461074,0.0000352,0.00344,0.8534,0.00007735,0.02287,0.9331
0.6349,0.0001775,0.001044948,0.004741,89.26,0.000629171,0.001774,0.00306445,0.000358534,0.0000304,0.003276,0.876,0.00007065,0.02275,0.916
0.6349,0.0001775,0.000738683,0.004741,89.26,0.000653149,0.001774,0.002571601,0.000362584,0.000036,0.003424,0.8502,0.0000483,0.02431,0.9826
0.6349,0.0001775,0.000746603,0.004741,89.26,0.000801013,0.001774,0.003259293,0.000392055,0.0000398,0.003659,0.8408,0.0001437,0.02241,0.8344
0.6349,0.0001775,0.000950588,0.004741,89.26,0.000669973,0.001774,0.002987807,0.000405888,0.0000322,0.003398,0.8725,0.0001287,0.02146,0.8415
0.6349,0.0001775,0.000719551,0.004741,89.26,0.000624227,0.001774,0.002732148,0.000466307,0.0000424,0.003772,0.8287,0.00007272,0.02592,0.927
0.6349,0.0001775,0.000999427,0.004741,89.26,0.000682738,0.001774,0.003079624,0.000394479,0.0000364,0.00335,0.8457,0.00005294,0.02364,0.9802
0.6349,0.0001775,0.000878955,0.004741,89.26,0.00059419,0.001774,0.003343969,0.00039239,0.0000387,0.003768,0.8464,0.0001127,0.02425,0.8788
0.6349,0.0001775,0.001039014,0.004741,89.26,0.000637802,0.001774,0.004446283,0.000361718,0.0000388,0.003736,0.8455,0.0001033,0.02529,0.8662
0.6349,0.0001775,0.001421975,0.004741,89.26,0.000866386,0.001774,0.004529161,0.000413708,0.0000388,0.003658,0.8401,0.0001174,0.02374,0.868
0.6349,0.0001775,0.001091952,0.004741,89.26,0.000672512,0.001774,0.003345186,0.000337325,0.0000347,0.003554,0.8614,0.0001261,0.02391,0.8487
0.6349,0.0001775,0.000813424,0.004741,89.26,0.000665065,0.001774,0.003172586,0.000389435,0.0000307,0.00329,0.8719,0.00009985,0.02644,0.8936
0.6349,0.0001775,0.000938401,0.004741,89.26,0.000762828,0.001774,0.004085755,0.000522624,0.0000281,0.003271,0.8894,0.0001388,0.0232,0.8293
0.6349,0.0001775,0.001012579,0.004741,89.26,0.000662435,0.001774,0.003550081,0.000427377,0.0000374,0.003667,0.8464,0.00007677,0.02691,0.9233
0.6349,0.0001775,0.000655579,0.004741,89.26,0.000659979,0.001774,0.003178671,0.000504317,0.000036,0.003644,0.8575,0.0001097,0.02408,0.8736
0.6349,0.0001775,0.000969868,0.004741,89.26,0.000607758,0.001774,0.003088351,0.00050775,0.0000295,0.003184,0.8755,0.00007516,0.02208,0.9315
0.6349,0.0001775,0.000946908,0.004741,89.26,0.000713441,0.001774,0.003290883,0.000440749,0.0000352,0.003448,0.855,0.0001527,0.02294,0.8274
0.6349,0.0001775,0.001034678,0.004741,89.26,0.000716716,0.001774,0.003582721,0.000369013,0.0000401,0.003574,0.8336,0.00007831,0.02411,0.9205
0.6349,0.0001775,0.000823668,0.004741,89.26,0.000692047,0.001774,0.002779062,0.000405665,0.0000352,0.003302,0.8477,0.00003928,0.0263,1.02
0.6349,0.0001775,0.000692743,0.004741,89.26,0.00080934,0.001774,0.0029892,0.000425679,0.0000338,0.003456,0.8635,0.00007666,0.02294,0.9309
0.6349,0.0001775,0.000973502,0.004741,89.26,0.000653653,0.001774,0.002768287,0.000318629,0.0000363,0.003565,0.8529,0.0002819,0.02292,0.7305
0.6349,0.0001775,0.000996512,0.004741,89.26,0.000739639,0.001774,0.002635779,0.000309314,0.0000312,0.003226,0.8652,0.00009313,0.02205,0.9067
0.6349,0.0001775,0.001768464,0.004741,89.26,0.000722057,0.001774,0.00581897,0.000419719,0.0000394,0.003534,0.8357,0.0001177,0.02469,0.8715
0.6349,0.0001775,0.000734935,0.004741,89.26,0.000753535,0.001774,0.002491031,0.000333114,0.0000417,0.003506,0.8258,0.00007563,0.02722,0.9402
0.6349,0.0001775,0.001077409,0.004741,89.26,0.000577036,0.001774,0.00391936,0.000434428,0.0000337,0.003438,0.8644,0.0001283,0.0244,0.8501
0.6349,0.0001775,0.001492482,0.004741,89.26,0.000649593,0.001774,0.005640158,0.000357462,0.000032,0.003514,0.8749,0.00009034,0.02394,0.9133
0.6349,0.0001775,0.000677451,0.004741,89.26,0.000800908,0.001774,0.0028577,0.000433994,0.0000336,0.003341,0.8567,0.00004294,0.02436,0.9991
0.6349,0.0001775,0.000729847,0.004741,89.26,0.000616268,0.001774,0.003335084,0.000464132,0.0000292,0.003212,0.8831,0.0001171,0.02277,0.8722
0.6349,0.0001775,0.000650801,0.004741,89.26,0.000730718,0.001774,0.002365548,0.000400544,0.0000373,0.003706,0.8518,0.0001312,0.02374,0.8449
0.6349,0.0001775,0.000798602,0.004741,89.26,0.000764582,0.001774,0.003065658,0.000401409,0.0000313,0.003336,0.8738,0.0001016,0.0233,0.8894
0.6349,0.0001775,0.00081472,0.004741,89.26,0.000611912,0.001774,0.00245616,0.000392409,0.000039,0.003588,0.8405,0.0001087,0.02606,0.874
0.6349,0.0001775,0.000783524,0.004741,89.26,0.000668614,0.001774,0.003635499,0.000480336,0.0000407,0.003567,0.831,0.0001632,0.02503,0.8187
0.6349,0.0001775,0.000842615,0.004741,89.26,0.0007887,0.001774,0.002609902,0.000315041,0.0000387,0.003608,0.8431,0.0001094,0.02498,0.8834
0.6349,0.0001775,0.000690078,0.004741,89.26,0.000749901,0.001774,0.002606411,0.000408969,0.0000479,0.004004,0.8175,0.0002241,0.02965,0.7822
0.6349,0.0001775,0.000734119,0.004741,89.26,0.000618812,0.001774,0.002396207,0.000347302,0.0000364,0.003665,0.8555,0.00007667,0.02573,0.9319
0.6349,0.0001775,0.000516789,0.004741,89.26,0.000831218,0.001774,0.002229379,0.000367525,0.0000342,0.003557,0.8619,0.000116,0.02315,0.8672
0.6349,0.0001775,0.001236108,0.004741,89.26,0.000644341,0.001774,0.003682728,0.000382829,0.0000426,0.003617,0.8273,0.0001354,0.02391,0.8489
0.6349,0.0001775,0.000687577,0.004741,89.26,0.000691753,0.001774,0.0026934,0.000383915,0.0000466,0.003889,0.8184,0.0001988,0.02466,0.7815
0.6349,0.0001775,0.000973217,0.004741,89.26,0.000506739,0.001774,0.00253245,0.000330805,0.0000398,0.003508,0.8356,0.0001396,0.02654,0.8547
0.6349,0.0001775,0.000929527,0.004741,89.26,0.00064369,0.001774,0.003159603,0.000392974,0.000038,0.003634,0.8421,0.00008184,0.02394,0.9302
